"item_id","all_edits","bot_edits","anon_edits","human_edits","botXhuman","bot_edits_pc","anon_edits_pc","human_edits_pc","group_size","item_age","item_quality","squaredAnon","showcase"
"Q1132",157,59,1,97,0.232179804454542,0.375796178343949,0.00636942675159236,0.617834394904459,66,1645.02730324074,"B",1,0
"Q11322155",3,1,0,2,0.222222222222222,0.333333333333333,0,0.666666666666667,2,1475.89197916667,"E",0,0
"Q11328591",2,1,0,1,0.25,0.5,0,0.5,2,1475.82996527778,"E",0,0
"Q11329819",2,2,0,0,0,1,0,0,2,1475.81805555556,"E",0,0
"Q1133",207,47,6,154,0.168918761231301,0.227053140096618,0.0289855072463768,0.743961352657005,91,1645.02554398148,"B",36,0
"Q11334598",1,1,0,0,0,1,0,0,1,1475.77115740741,"E",0,0
"Q11334712",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,3,1475.77,"E",0,0
"Q11338422",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,3,1475.67552083333,"E",0,0
"Q11338733",2,1,0,1,0.25,0.5,0,0.5,2,1475.6728587963,"E",0,0
"Q11339401",2,2,0,0,0,1,0,0,2,1475.66710648148,"E",0,0
"Q1134658",23,11,1,11,0.228733459357278,0.478260869565217,0.0434782608695652,0.478260869565217,13,1596.85361111111,"C",1,0
"Q11348988",1,1,0,0,0,1,0,0,1,1475.58487268519,"E",0,0
"Q1135578",26,11,0,15,0.244082840236686,0.423076923076923,0,0.576923076923077,15,1596.83885416667,"B",0,0
"Q11370546",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,3,1475.39918981481,"E",0,0
"Q1137500",45,15,4,26,0.192592592592593,0.333333333333333,0.0888888888888889,0.577777777777778,30,1596.80195601852,"C",16,0
"Q11376313",1,1,0,0,0,1,0,0,1,1475.34771990741,"E",0,0
"Q1138",79,24,2,53,0.203813491427656,0.30379746835443,0.0253164556962025,0.670886075949367,41,1645.01751157407,"B",4,0
"Q11382962",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,3,1475.28909722222,"E",0,0
"Q11387876",1,1,0,0,0,1,0,0,1,1475.24644675926,"E",0,0
"Q11389500",2,1,0,1,0.25,0.5,0,0.5,2,1475.23255787037,"E",0,0
"Q1139",174,25,3,146,0.120557537323292,0.14367816091954,0.0172413793103448,0.839080459770115,72,1645.01586805556,"B",9,0
"Q11397460",15,1,0,14,0.0622222222222222,0.0666666666666667,0,0.933333333333333,4,1475.16265046296,"E",0,0
"Q114",672,130,14,528,0.151998299319728,0.193452380952381,0.0208333333333333,0.785714285714286,176,1646.03012731481,"A",196,0
"Q1140",57,13,2,42,0.168051708217913,0.228070175438596,0.0350877192982456,0.736842105263158,35,1645.01584490741,"C",4,0
"Q1141",56,13,2,41,0.169961734693878,0.232142857142857,0.0357142857142857,0.732142857142857,30,1645.01445601852,"C",4,0
"Q11418654",4,1,0,3,0.1875,0.25,0,0.75,3,1474.995,"E",0,0
"Q1142",210,67,7,136,0.206621315192744,0.319047619047619,0.0333333333333333,0.647619047619048,88,1645.01378472222,"C",49,0
"Q11428471",32,8,0,24,0.1875,0.25,0,0.75,11,1474.92045138889,"E",0,0
"Q11429220",13,5,0,8,0.236686390532544,0.384615384615385,0,0.615384615384615,7,1474.91488425926,"E",0,0
"Q11429282",30,10,0,20,0.222222222222222,0.333333333333333,0,0.666666666666667,12,1474.91443287037,"C",0,0
"Q1143",57,12,2,43,0.15881809787627,0.210526315789474,0.0350877192982456,0.754385964912281,31,1645.01328703704,"C",4,0
"Q11432881",9,1,0,8,0.0987654320987654,0.111111111111111,0,0.888888888888889,3,1474.8865625,"E",0,0
"Q11442608",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,3,1474.81140046296,"E",0,0
"Q11447045",5,3,0,2,0.24,0.6,0,0.4,3,1474.78145833333,"E",0,0
"Q11448388",1,1,0,0,0,1,0,0,1,1474.7716087963,"E",0,0
"Q1145",202,84,13,105,0.216155278894226,0.415841584158416,0.0643564356435644,0.51980198019802,76,1645.01241898148,"B",169,0
"Q11456314",5,3,0,2,0.24,0.6,0,0.4,3,1474.71412037037,"E",0,0
"Q11466315",25,14,0,11,0.2464,0.56,0,0.44,11,1474.64016203704,"E",0,0
"Q11467174",21,2,0,19,0.0861678004535147,0.0952380952380952,0,0.904761904761905,8,1474.63334490741,"C",0,0
"Q1147",66,13,2,51,0.152203856749311,0.196969696969697,0.0303030303030303,0.772727272727273,34,1645.01200231481,"C",4,0
"Q1147109",28,13,0,15,0.248724489795918,0.464285714285714,0,0.535714285714286,17,1596.62300925926,"C",0,0
"Q1148",68,23,2,43,0.213884083044983,0.338235294117647,0.0294117647058824,0.632352941176471,38,1645.01100694444,"C",4,0
"Q11480957",1,1,0,0,0,1,0,0,1,1474.53145833333,"E",0,0
"Q11487474",2,1,0,1,0.25,0.5,0,0.5,2,1474.48328703704,"E",0,0
"Q11487603",1,1,0,0,0,1,0,0,1,1474.48232638889,"E",0,0
"Q1149",388,121,7,260,0.208975449038155,0.311855670103093,0.0180412371134021,0.670103092783505,113,1645.01087962963,"B",49,0
"Q11492957",31,16,0,15,0.249739854318418,0.516129032258065,0,0.483870967741935,10,1474.43798611111,"D",0,0
"Q115",726,145,10,571,0.157083608435975,0.199724517906336,0.0137741046831956,0.786501377410468,193,1646.02976851852,"A",100,0
"Q1150",155,26,10,119,0.128782518210198,0.167741935483871,0.0645161290322581,0.767741935483871,62,1645.01065972222,"C",100,0
"Q11501014",1,1,0,0,0,1,0,0,1,1474.37600694444,"E",0,0
"Q11506134",1,1,0,0,0,1,0,0,1,1474.33628472222,"E",0,0
"Q1150671",371,352,0,19,0.0485901729862468,0.948787061994609,0,0.0512129380053908,33,1596.57763888889,"C",0,0
"Q11507595",1,1,0,0,0,1,0,0,1,1474.3253125,"E",0,0
"Q11513218",1,1,0,0,0,1,0,0,1,1474.23460648148,"E",0,0
"Q11518174",25,7,0,18,0.2016,0.28,0,0.72,10,1474.19774305556,"E",0,0
"Q1151838",6,2,0,4,0.222222222222222,0.333333333333333,0,0.666666666666667,5,1596.55362268519,"D",0,0
"Q1152",248,49,3,196,0.156152445369407,0.19758064516129,0.0120967741935484,0.790322580645161,80,1645.00978009259,"C",9,0
"Q1154",129,51,1,77,0.235983414458266,0.395348837209302,0.00775193798449612,0.596899224806202,52,1645.00885416667,"C",1,0
"Q11551433",2,1,0,1,0.25,0.5,0,0.5,2,1473.9094212963,"E",0,0
"Q1156",409,85,17,307,0.155995002421076,0.207823960880196,0.0415647921760391,0.750611246943765,147,1645.00799768519,"C",289,0
"Q11560749",1,1,0,0,0,1,0,0,1,1473.83997685185,"E",0,0
"Q11563199",1,1,0,0,0,1,0,0,1,1473.82164351852,"E",0,0
"Q11566052",2,1,0,1,0.25,0.5,0,0.5,2,1473.80012731481,"E",0,0
"Q11568184",1,1,0,0,0,1,0,0,1,1473.78418981481,"E",0,0
"Q11571553",1,1,0,0,0,1,0,0,1,1473.75908564815,"E",0,0
"Q11572884",9,3,0,6,0.222222222222222,0.333333333333333,0,0.666666666666667,4,1473.74915509259,"E",0,0
"Q11574688",1,1,0,0,0,1,0,0,1,1473.73559027778,"E",0,0
"Q11575",554,270,17,267,0.234885115145512,0.487364620938628,0.0306859205776173,0.481949458483755,138,1640.90847222222,"A",289,0
"Q1158",219,26,2,191,0.10354246158337,0.118721461187215,0.0091324200913242,0.872146118721461,56,1645.0069212963,"C",4,0
"Q11587379",10,1,0,9,0.09,0.1,0,0.9,2,1473.64019675926,"E",0,0
"Q116",246,41,2,203,0.137533875338753,0.166666666666667,0.00813008130081301,0.82520325203252,120,1646.02953703704,"C",4,0
"Q11604831",26,5,0,21,0.155325443786982,0.192307692307692,0,0.807692307692308,10,1473.44967592593,"C",0,0
"Q11605390",4,2,0,2,0.25,0.5,0,0.5,4,1473.44539351852,"E",0,0
"Q11606705",1,1,0,0,0,1,0,0,1,1473.43538194444,"E",0,0
"Q11606765",1,1,0,0,0,1,0,0,1,1473.43490740741,"E",0,0
"Q11607102",1,1,0,0,0,1,0,0,1,1473.43231481481,"E",0,0
"Q11617168",2,1,0,1,0.25,0.5,0,0.5,2,1473.35565972222,"E",0,0
"Q1162",214,46,6,162,0.162721635077299,0.214953271028037,0.0280373831775701,0.757009345794392,82,1645.00569444444,"C",36,0
"Q11620009",1,1,0,0,0,1,0,0,1,1473.33373842593,"E",0,0
"Q1163320",31,22,0,9,0.206035379812695,0.709677419354839,0,0.290322580645161,22,1596.26319444444,"C",0,0
"Q11633381",9,6,0,3,0.222222222222222,0.666666666666667,0,0.333333333333333,5,1473.2324537037,"E",0,0
"Q11635577",2,1,0,1,0.25,0.5,0,0.5,2,1473.21577546296,"E",0,0
"Q1164",255,63,3,189,0.183114186851211,0.247058823529412,0.0117647058823529,0.741176470588235,94,1645.00501157407,"C",9,0
"Q11644609",2,1,0,1,0.25,0.5,0,0.5,2,1473.14665509259,"E",0,0
"Q1164802",225,203,0,22,0.0882172839506173,0.902222222222222,0,0.0977777777777778,30,1596.2340162037,"B",0,0
"Q1165",244,63,3,178,0.188356624563289,0.258196721311475,0.0122950819672131,0.729508196721312,88,1645.00417824074,"C",9,0
"Q11652844",23,2,0,21,0.0793950850661626,0.0869565217391304,0,0.91304347826087,8,1473.08921296296,"C",0,0
"Q1166",483,89,8,386,0.147259407858922,0.184265010351967,0.0165631469979296,0.799171842650104,123,1645.00408564815,"C",64,0
"Q11660714",5,1,0,4,0.16,0.2,0,0.8,3,1473.03074074074,"E",0,0
"Q11661821",20,4,0,16,0.16,0.2,0,0.8,6,1473.02240740741,"D",0,0
"Q11661878",23,4,0,19,0.143667296786389,0.173913043478261,0,0.826086956521739,7,1473.02197916667,"E",0,0
"Q11664993",1,1,0,0,0,1,0,0,1,1472.99900462963,"E",0,0
"Q1167",79,35,2,42,0.235539176414036,0.443037974683544,0.0253164556962025,0.531645569620253,37,1645.00364583333,"B",4,0
"Q1168",219,48,2,169,0.169137424157128,0.219178082191781,0.0091324200913242,0.771689497716895,75,1645.00336805556,"C",4,0
"Q11685092",13,5,0,8,0.236686390532544,0.384615384615385,0,0.615384615384615,8,1472.53641203704,"D",0,0
"Q1169",174,43,1,130,0.184634694147179,0.247126436781609,0.00574712643678161,0.747126436781609,66,1645.00321759259,"C",1,0
"Q11691651",313,303,0,10,0.0309281507415611,0.968051118210863,0,0.0319488817891374,20,1472.48130787037,"C",0,0
"Q11694861",340,330,0,10,0.0285467128027682,0.970588235294118,0,0.0294117647058824,16,1472.45716435185,"C",0,0
"Q117",594,134,21,439,0.166723350225034,0.225589225589226,0.0353535353535354,0.739057239057239,159,1646.02953703704,"A",441,0
"Q11700604",2,1,0,1,0.25,0.5,0,0.5,2,1472.41300925926,"E",0,0
"Q11700837",2,1,0,1,0.25,0.5,0,0.5,2,1472.41121527778,"E",0,0
"Q1171",259,81,2,176,0.212519193214174,0.312741312741313,0.00772200772200772,0.67953667953668,88,1645.00184027778,"C",4,0
"Q11713615",6,6,0,0,0,1,0,0,4,1472.00394675926,"E",0,0
"Q1171765",47,21,0,26,0.247170665459484,0.446808510638298,0,0.553191489361702,20,1596.09135416667,"C",0,0
"Q1172",57,12,2,43,0.15881809787627,0.210526315789474,0.0350877192982456,0.754385964912281,35,1645.00179398148,"C",4,0
"Q11726115",22,12,0,10,0.247933884297521,0.545454545454545,0,0.454545454545455,5,1471.52739583333,"D",0,0
"Q1173",285,82,2,201,0.202917820867959,0.287719298245614,0.00701754385964912,0.705263157894737,90,1645.00125,"C",4,0
"Q11732433",1,1,0,0,0,1,0,0,1,1471.46018518519,"E",0,0
"Q1174",233,51,6,176,0.165337361159719,0.218884120171674,0.0257510729613734,0.755364806866953,80,1645.00122685185,"C",36,0
"Q11741528",1,1,0,0,0,1,0,0,1,1471.38896990741,"E",0,0
"Q11743231",1,1,0,0,0,1,0,0,1,1471.37574074074,"E",0,0
"Q11743534",13,1,0,12,0.0710059171597633,0.0769230769230769,0,0.923076923076923,5,1471.37335648148,"E",0,0
"Q11754569",338,329,0,9,0.0259182101467035,0.973372781065089,0,0.0266272189349112,16,1471.28484953704,"C",0,0
"Q11756040",3,3,0,0,0,1,0,0,1,1471.23664351852,"E",0,0
"Q11756722",1,1,0,0,0,1,0,0,1,1471.10711805556,"E",0,0
"Q117674",69,55,0,14,0.161730728838479,0.797101449275362,0,0.202898550724638,26,1619.37373842593,"B",0,0
"Q11769931",340,327,0,13,0.0367733564013841,0.961764705882353,0,0.0382352941176471,19,1470.97288194444,"C",0,0
"Q1177",245,67,8,170,0.189754269054561,0.273469387755102,0.0326530612244898,0.693877551020408,88,1645.0003125,"C",64,0
"Q11778860",8,2,0,6,0.1875,0.25,0,0.75,5,1470.05810185185,"E",0,0
"Q1178",289,128,35,126,0.193101136241185,0.442906574394464,0.121107266435986,0.43598615916955,102,1645.00028935185,"B",1225,0
"Q11781675",339,326,0,13,0.0368775071570905,0.96165191740413,0,0.0383480825958702,17,1470.03741898148,"C",0,0
"Q11782708",1,1,0,0,0,1,0,0,1,1470.02979166667,"E",0,0
"Q11783078",2,1,0,1,0.25,0.5,0,0.5,2,1470.02695601852,"E",0,0
"Q11784654",267,261,0,6,0.0219669233682616,0.97752808988764,0,0.0224719101123595,14,1470.0152662037,"C",0,0
"Q1178856",1,1,0,0,0,1,0,0,1,1595.93134259259,"E",0,0
"Q1179",179,62,4,113,0.218657345276365,0.346368715083799,0.0223463687150838,0.631284916201117,78,1645.00006944444,"C",16,0
"Q11792820",53,10,0,43,0.153079387682449,0.188679245283019,0,0.811320754716981,15,1469.95391203704,"C",0,0
"Q11793340",9,6,0,3,0.222222222222222,0.666666666666667,0,0.333333333333333,5,1469.95006944444,"D",0,0
"Q118",448,32,6,410,0.0653698979591837,0.0714285714285714,0.0133928571428571,0.915178571428571,121,1646.02912037037,"C",36,0
"Q1181",56,11,0,45,0.157844387755102,0.196428571428571,0,0.803571428571429,31,1644.9990625,"D",0,0
"Q11831934",2,1,0,1,0.25,0.5,0,0.5,2,1469.52737268519,"E",0,0
"Q11833648",1,1,0,0,0,1,0,0,1,1469.51457175926,"E",0,0
"Q11842994",33,32,0,1,0.0293847566574839,0.96969696969697,0,0.0303030303030303,8,1469.17958333333,"D",0,0
"Q1185",258,66,6,186,0.184424012979989,0.255813953488372,0.0232558139534884,0.720930232558139,98,1644.99767361111,"C",36,0
"Q11850891",9,9,0,0,0,1,0,0,4,1469.09653935185,"E",0,0
"Q11857993",4,3,0,1,0.1875,0.75,0,0.25,4,1469.04855324074,"E",0,0
"Q11860264",1,1,0,0,0,1,0,0,1,1469.03278935185,"E",0,0
"Q11866215",32,13,0,19,0.2412109375,0.40625,0,0.59375,16,1468.6766087963,"C",0,0
"Q11866786",11,5,0,6,0.247933884297521,0.454545454545455,0,0.545454545454545,7,1468.67447916667,"E",0,0
"Q1187",75,29,0,46,0.237155555555556,0.386666666666667,0,0.613333333333333,34,1644.99673611111,"C",0,0
"Q1188",254,61,9,184,0.173972347944696,0.240157480314961,0.0354330708661417,0.724409448818898,97,1644.99637731481,"C",81,0
"Q11886955",29,9,0,20,0.214030915576694,0.310344827586207,0,0.689655172413793,18,1468.45203703704,"C",0,0
"Q1189",463,78,50,335,0.121892624399983,0.168466522678186,0.107991360691145,0.72354211663067,148,1644.99577546296,"A",2500,0
"Q119",443,35,8,400,0.0713379431232771,0.0790067720090293,0.018058690744921,0.90293453724605,118,1646.02888888889,"C",64,0
"Q1190",235,44,4,187,0.148990493435944,0.187234042553191,0.0170212765957447,0.795744680851064,82,1644.99537037037,"C",16,0
"Q1191",262,70,4,188,0.191713769593847,0.267175572519084,0.0152671755725191,0.717557251908397,105,1644.99530092593,"C",16,0
"Q11913280",4,1,1,2,0.125,0.25,0.25,0.5,4,1468.29601851852,"E",1,0
"Q1191887",3,3,0,0,0,1,0,0,3,1595.66835648148,"E",0,0
"Q1192",244,116,3,125,0.243550120935232,0.475409836065574,0.0122950819672131,0.512295081967213,82,1644.99454861111,"B",9,0
"Q1193",215,55,7,153,0.182044348296376,0.255813953488372,0.0325581395348837,0.711627906976744,75,1644.99439814815,"C",49,0
"Q11935685",24,10,0,14,0.243055555555556,0.416666666666667,0,0.583333333333333,17,1468.17475694444,"C",0,0
"Q11936364",1,1,0,0,0,1,0,0,1,1468.171875,"E",0,0
"Q1194",307,74,2,231,0.181370624622012,0.241042345276873,0.00651465798045603,0.752442996742671,122,1644.99402777778,"A",4,0
"Q11941603",5,1,0,4,0.16,0.2,0,0.8,5,1468.15011574074,"E",0,0
"Q11947058",7,4,0,3,0.244897959183673,0.571428571428571,0,0.428571428571429,5,1468.12456018519,"E",0,0
"Q11950723",1,1,0,0,0,1,0,0,1,1468.10768518519,"E",0,0
"Q1196",496,70,8,418,0.118935353798127,0.141129032258065,0.0161290322580645,0.842741935483871,120,1644.99297453704,"B",64,0
"Q11964782",3,3,0,0,0,1,0,0,2,1468.04347222222,"E",0,0
"Q1196641",26,9,0,17,0.226331360946746,0.346153846153846,0,0.653846153846154,12,1595.58795138889,"D",0,0
"Q1197",357,70,2,285,0.1565332015159,0.196078431372549,0.00560224089635854,0.798319327731092,113,1644.99256944444,"C",4,0
"Q1197315",14,9,0,5,0.229591836734694,0.642857142857143,0,0.357142857142857,9,1595.57337962963,"E",0,0
"Q1197398",51,30,0,21,0.242214532871972,0.588235294117647,0,0.411764705882353,12,1595.57168981481,"D",0,0
"Q11975463",6,6,0,0,0,1,0,0,3,1467.99534722222,"E",0,0
"Q11977269",7,3,0,4,0.244897959183673,0.428571428571429,0,0.571428571428571,5,1467.98746527778,"E",0,0
"Q11993907",3,3,0,0,0,1,0,0,2,1467.65722222222,"E",0,0
"Q120",470,40,5,425,0.0769578995020371,0.0851063829787234,0.0106382978723404,0.904255319148936,120,1646.02876157407,"C",25,0
"Q12002122",3,3,0,0,0,1,0,0,2,1467.62319444444,"E",0,0
"Q12004875",5,5,0,0,0,1,0,0,2,1467.61152777778,"E",0,0
"Q12009000",5,4,0,1,0.16,0.8,0,0.2,4,1467.59349537037,"E",0,0
"Q1202",371,69,6,296,0.148386018700823,0.185983827493261,0.0161725067385445,0.797843665768194,126,1644.99008101852,"C",36,0
"Q12022473",36,20,0,16,0.246913580246914,0.555555555555556,0,0.444444444444444,13,1466.87046296296,"C",0,0
"Q12028691",26,19,0,7,0.196745562130177,0.730769230769231,0,0.269230769230769,13,1466.82342592593,"D",0,0
"Q1203",644,158,114,372,0.141719069480344,0.245341614906832,0.177018633540373,0.577639751552795,205,1644.98997685185,"B",12996,0
"Q12035562",2,2,0,0,0,1,0,0,2,1466.77133101852,"E",0,0
"Q1204",323,106,12,205,0.208283411132092,0.328173374613003,0.0371517027863777,0.634674922600619,133,1644.98893518519,"C",144,0
"Q1204575",4,3,0,1,0.1875,0.75,0,0.25,4,1595.45240740741,"E",0,0
"Q1204997",16,10,2,4,0.15625,0.625,0.125,0.25,9,1595.44748842593,"E",4,0
"Q1205",265,71,5,189,0.191085795656817,0.267924528301887,0.0188679245283019,0.713207547169811,110,1644.98859953704,"C",25,0
"Q12055976",37,22,1,14,0.224981738495252,0.594594594594595,0.027027027027027,0.378378378378378,18,1466.53719907407,"C",1,0
"Q1206",309,68,1,240,0.170924058189587,0.220064724919094,0.00323624595469256,0.776699029126214,107,1644.98821759259,"C",1,0
"Q12069498",6,2,0,4,0.222222222222222,0.333333333333333,0,0.666666666666667,5,1466.41334490741,"E",0,0
"Q1207",277,91,8,178,0.211106622007324,0.328519855595668,0.0288808664259928,0.642599277978339,125,1644.9878125,"B",64,0
"Q12072546",15,3,1,11,0.146666666666667,0.2,0.0666666666666667,0.733333333333333,13,1466.39050925926,"E",1,0
"Q1208",392,82,6,304,0.162224073302791,0.209183673469388,0.0153061224489796,0.775510204081633,130,1644.98777777778,"C",36,0
"Q12086055",2,1,0,1,0.25,0.5,0,0.5,2,1466.28825231481,"E",0,0
"Q12090616",3,1,0,2,0.222222222222222,0.333333333333333,0,0.666666666666667,3,1466.25237268519,"E",0,0
"Q121",461,41,5,415,0.0800626761590619,0.0889370932754881,0.0108459869848156,0.900216919739696,127,1646.02863425926,"C",25,0
"Q1210",325,61,25,239,0.138026035502959,0.187692307692308,0.0769230769230769,0.735384615384615,104,1644.98653935185,"C",625,0
"Q12111857",17,9,0,8,0.249134948096886,0.529411764705882,0,0.470588235294118,7,1466.0875462963,"D",0,0
"Q1212",386,93,6,287,0.179139037289592,0.240932642487047,0.0155440414507772,0.743523316062176,118,1644.98518518519,"C",36,0
"Q1212241",33,20,0,13,0.238751147842057,0.606060606060606,0,0.393939393939394,14,1595.35325231481,"D",0,0
"Q1213",62,11,11,40,0.114464099895942,0.17741935483871,0.17741935483871,0.645161290322581,28,1644.98469907407,"C",121,0
"Q12142157",1,1,0,0,0,1,0,0,1,1465.42789351852,"E",0,0
"Q12143066",1,1,0,0,0,1,0,0,1,1465.42064814815,"E",0,0
"Q1215",97,25,1,71,0.188649165692422,0.257731958762887,0.0103092783505155,0.731958762886598,41,1644.98420138889,"C",1,0
"Q1216",310,60,4,246,0.153590010405827,0.193548387096774,0.0129032258064516,0.793548387096774,101,1644.98326388889,"C",16,0
"Q1217",104,60,0,44,0.244082840236686,0.576923076923077,0,0.423076923076923,39,1644.98296296296,"B",0,0
"Q1218",718,107,56,555,0.115193473048781,0.149025069637883,0.0779944289693593,0.772980501392758,192,1644.98243055556,"A",3136,0
"Q12180355",1,1,0,0,0,1,0,0,1,1464.67393518519,"E",0,0
"Q12181020",1,1,0,0,0,1,0,0,1,1464.66914351852,"E",0,0
"Q1219",108,57,0,51,0.249228395061728,0.527777777777778,0,0.472222222222222,40,1644.98215277778,"C",0,0
"Q12199450",6,6,0,0,0,1,0,0,4,1464.5293287037,"E",0,0
"Q122",474,36,6,432,0.0692196763339208,0.0759493670886076,0.0126582278481013,0.911392405063291,120,1646.02846064815,"C",36,0
"Q1220",307,70,3,234,0.173794947426498,0.228013029315961,0.00977198697068404,0.762214983713355,93,1644.98175925926,"B",9,0
"Q12200864",22,15,0,7,0.216942148760331,0.681818181818182,0,0.318181818181818,8,1464.51545138889,"D",0,0
"Q12204609",15,11,0,4,0.195555555555556,0.733333333333333,0,0.266666666666667,7,1464.4527662037,"D",0,0
"Q12209171",10,3,0,7,0.21,0.3,0,0.7,3,1464.41695601852,"D",0,0
"Q1221",395,106,12,277,0.188187790418202,0.268354430379747,0.030379746835443,0.70126582278481,112,1644.98042824074,"B",144,0
"Q12210031",5,2,0,3,0.24,0.4,0,0.6,4,1464.41028935185,"E",0,0
"Q12211482",1,1,0,0,0,1,0,0,1,1464.39878472222,"E",0,0
"Q1221247",1,1,0,0,0,1,0,0,1,1595.2483912037,"E",0,0
"Q12215537",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,3,1464.36608796296,"E",0,0
"Q12219570",7,4,0,3,0.244897959183673,0.571428571428571,0,0.428571428571429,5,1464.33443287037,"E",0,0
"Q1222",448,214,2,232,0.247369260204082,0.477678571428571,0.00446428571428571,0.517857142857143,99,1644.97987268519,"C",4,0
"Q1225",240,112,10,118,0.229444444444444,0.466666666666667,0.0416666666666667,0.491666666666667,97,1644.97924768519,"B",100,0
"Q12251942",20,16,0,4,0.16,0.8,0,0.2,8,1463.94516203704,"D",0,0
"Q1226",223,31,2,190,0.118441955398259,0.139013452914798,0.00896860986547085,0.852017937219731,85,1644.97905092593,"C",4,0
"Q12261445",3,3,0,0,0,1,0,0,2,1463.61123842593,"E",0,0
"Q12264720",1,1,0,0,0,1,0,0,1,1463.58203703704,"E",0,0
"Q1227",389,90,13,286,0.170101968662644,0.231362467866324,0.0334190231362468,0.735218508997429,124,1644.97902777778,"C",169,0
"Q1228",197,79,0,118,0.240202014996521,0.401015228426396,0,0.598984771573604,68,1644.97876157407,"B",0,0
"Q12284141",13,10,0,3,0.177514792899408,0.769230769230769,0,0.230769230769231,6,1462.80439814815,"E",0,0
"Q12284947",1,1,0,0,0,1,0,0,1,1462.79797453704,"E",0,0
"Q1229",206,81,1,124,0.236685832783486,0.393203883495146,0.00485436893203883,0.601941747572815,64,1644.97824074074,"C",1,0
